country,year,maternal_education_standardized,u5mr_standardized,prop_urban_standardized,vitA_standardized,incidence_standardized,mcv1_standardized
ETH,1983,-1.643567879,2.348087128,-1.606787889,2.100178171,1.140760213,-2.358068791
FJI,1983,0.163265393,-0.560960939,-0.387928534,-0.222537723,0.67684825,-2.358068791
GAB,1983,-1.121574332,0.50210608,0.575875953,0.758401497,0.637303154,-2.358068791
GHA,1983,-0.786670098,1.309249557,-0.67376743,2.678239973,0.91798868,-2.358068791
GIN,1983,-1.589058487,2.881134978,-0.932317428,1.518951178,0.927845096,-2.358068791
GMB,1983,-1.521826301,2.04067601,-0.711138435,2.51569756,0.910042263,-2.358068791
GNB,1983,-1.627556096,2.739394977,-1.150897478,2.686019106,0.903684423,-2.358068791
GNQ,1983,-1.097226921,1.830182683,-0.839158772,2.061979156,0.82073678,-2.358068791
GRD,1983,-0.160261404,-0.654850049,-0.618383064,-0.404588545,0.652145201,-2.358068791
GTM,1983,-0.970428471,0.50210608,-0.32187954,-0.072004859,0.9373769,-2.358068791
GUY,1983,0.277248327,-0.115744837,-0.746672256,-0.391307161,0.694055421,-2.358068791
HND,1983,-0.766292329,0.097777171,-0.461595119,-0.437507156,0.699889907,-2.358068791
HTI,1983,-1.152640188,1.521257225,-1.143459124,0.371773656,1.099250633,-2.358068791
HUN,1983,0.885804204,-0.812341459,0.800101982,0.306042244,-0.162327713,-2.358068791
IDN,1983,-0.530861077,0.518763825,-1.006566535,1.245971232,0.770580851,-2.358068791
IND,1983,-1.106343936,1.185073638,-1.030584351,1.112837587,1.047152378,-2.358068791
IRN,1983,-1.220933502,0.167436833,0.225735628,-1.117012737,0.928260301,-2.358068791
IRQ,1983,-1.219168583,-0.153603349,0.923506955,-0.096183396,0.695758515,-2.358068791
JAM,1983,0.434577597,-0.576104344,0.05097913,-0.90268022,0.488883318,-2.358068791
JOR,1983,-0.38696075,-0.417098593,0.779668915,0.247863783,0.642305008,-2.358068791
KEN,1983,-0.665191516,0.385501863,-1.389059217,2.054507094,0.807815972,-2.358068791
KHM,1983,-1.230488306,0.821631922,-1.503502318,0.254794899,1.064277468,-2.358068791
KIR,1983,-0.280872305,0.570251402,-0.620444294,1.07281685,0.850100045,-2.358068791
KNA,1983,0.468835963,-0.503416001,-0.509944417,-0.780598831,0.709161398,-2.358068791
KWT,1983,-0.382389712,-0.730567073,2.247444255,-0.640380623,0.421160699,-2.358068791
LAO,1983,-1.337781012,1.730236211,-1.508476157,1.098270394,0.793389191,-2.358068791
LBN,1983,-0.231203044,-0.462528808,1.360487817,-0.571883406,0.597651973,-2.358068791
LBR,1983,-1.408317685,2.452576622,-0.389138387,1.289868342,1.175014924,-2.358068791
LBY,1983,-1.277558257,-0.223263011,1.217770011,-0.798672739,0.602424005,-2.358068791
LCA,1983,-0.01211164,-0.71996669,-0.874423737,-0.67139384,0.746062646,-2.358068791
LKA,1983,-0.143503578,-0.586704727,-1.265161341,0.550571621,0.545222174,-2.358068791
LSO,1983,-0.467405193,0.47030493,-1.57945418,1.779436593,0.853075361,-2.358068791
MAR,1983,-1.420463686,0.592966509,-0.158235763,0.931275655,0.783809154,-2.358068791
MDG,1983,-1.038280256,1.551544034,-1.206953985,0.91217642,0.776698702,-2.358068791
MDV,1983,-1.257632906,0.774687367,-1.013646413,0.216123863,0.810142985,-2.358068791
MEX,1983,-0.343242039,-0.196004883,0.942819789,-0.020672153,0.58134664,-2.358068791
MHL,1983,-0.193795169,-0.235377735,0.605718986,1.845415349,1.106464311,-2.358068791
MLI,1983,-1.666064886,3.047712431,-1.205654513,1.877552644,0.903017199,-2.358068791
MMR,1983,-1.029019152,0.867062136,-1.023280425,0.721763517,0.843372429,-2.358068791
MNG,1983,0.062706338,1.06695508,0.31284502,0.887643692,0.640216697,-2.358068791
MOZ,1983,-1.543010139,2.878106297,-1.380321392,2.102066027,0.933857003,-2.358068791
MRT,1983,-1.174768126,1.138129083,-0.674663618,1.555682674,0.745614783,-2.358068791
MUS,1983,-0.298749956,-0.673022135,-0.231991967,-0.783545088,0.256774835,-2.358068791
MWI,1983,-1.23137597,2.584324243,-1.665757004,1.903382364,0.884683406,-2.358068791
MYS,1983,-0.364945404,-0.769939926,-0.113516024,-1.087029368,0.619755297,-2.358068791
NER,1983,-1.713235077,3.804882672,-1.469223159,2.132965837,1.285439033,-2.358068791
NGA,1983,-1.152166943,1.993731455,-1.019695676,0.911730648,1.103295966,-2.358068791
NIC,1983,-0.691816161,0.232553474,0.190381044,-0.755845218,0.687584883,-2.358068791
NIU,1983,0.334976846,0.011300642,-0.406387002,-0.353080283,1.179184295,-2.358068791
NPL,1983,-1.569335787,1.706006764,-1.793015582,0.725765202,0.916912199,-2.358068791
NRU,1983,0.065840759,0.267500926,2.380348812,-0.102143151,0.654995615,-2.358068791
OMN,1983,-1.215469491,0.090205469,0.287482924,-0.185118636,0.801121685,-2.358068791
PAK,1983,-1.430482677,1.251704619,-0.807433746,0.223699034,1.258663262,-2.358068791
PAN,1983,0.333523416,-0.545817534,0.205526607,-0.906933296,0.475595813,-2.358068791
PER,1983,0.005477923,0.600538211,0.85821972,0.081408129,0.866896015,-2.358068791
PHL,1983,0.224470703,0.011459763,-0.294769878,0.304021873,0.823553646,-2.358068791
PNG,1983,-1.373037251,0.341585989,-1.490462795,-0.699363694,0.597173193,-2.358068791
POL,1983,0.873196949,-0.810827119,0.552216612,0.308864426,0.325605359,-2.358068791
PRK,1983,-0.442760524,-0.634729797,0.469050443,-0.808663573,0.293994041,-2.358068791
PRY,1983,-0.1649692,-0.25203548,-0.150842219,0.024677236,0.709257796,-2.358068791
QAT,1983,-0.740962462,-0.666964773,1.92378626,-0.833441735,0.933903851,-2.358068791
ROU,1983,0.656925244,-0.671507794,0.059672146,0.664534448,0.370773819,-2.358068791
RWA,1983,-1.317330521,1.504599479,-1.880124974,0.463370912,1.053993894,-2.358068791
SAU,1983,-1.281770828,-0.003683641,1.037546772,0.228404033,0.724350115,-2.358068791
SDN,1983,-1.326939238,1.699949402,-1.16402662,0.308194866,0.967625202,-2.358068791
SEN,1983,-1.533307296,1.672691273,-0.450168733,2.289320479,0.965974703,-2.358068791
SLB,1983,-1.180071163,-0.441328041,-1.578154709,0.049002695,0.697623733,-2.358068791
SLE,1983,-1.547959232,3.052255453,-0.706343834,1.718045964,0.952222987,-2.358068791
SLV,1983,-0.658557141,0.217410069,-0.055398286,0.461634901,0.906701625,-2.358068791
SOM,1983,-1.570488633,1.8195823,-0.86649248,1.356214786,1.186490115,-2.358068791
STP,1983,-1.16836116,0.300698796,-0.492513576,2.688958459,1.137249355,-2.358068791
SUR,1983,-0.325450274,-0.279293609,0.820266194,-0.367926595,0.696598074,-2.358068791
SWZ,1983,-0.592820216,0.489991356,-1.314944538,0.821509068,0.900848037,-2.358068791
SYC,1983,0.013762553,-0.791140692,0.109500152,-0.024997252,0.445507568,-2.358068791
SYR,1983,-0.994826535,-0.377725741,0.026782077,-0.110524884,0.777567836,-2.358068791
TCD,1983,-1.698943314,2.381402619,-1.232316082,1.74610314,0.781392603,-2.358068791
TGO,1983,-1.434001026,1.387995262,-0.945491379,2.09803649,0.792931965,-2.358068791
THA,1983,-0.348150716,-0.34441025,-0.865237818,0.483023481,0.533323226,-2.358068791
TON,1983,-0.046123517,-0.738138775,-1.122981247,0.544845232,0.825334592,-2.358068791
TTO,1983,0.576579399,-0.601848132,0.267005047,-0.766627368,0.680351747,-2.358068791
TUN,1983,-1.078770208,0.061432999,0.245451745,-1.116055895,0.644994473,-2.358068791
TUR,1983,-0.676622359,0.520278166,0.08664738,0.198029018,0.590434083,-2.358068791
TUV,1983,-0.523166117,-0.273236247,-0.647643575,0.471555688,1.088378367,-2.358068791
TZA,1983,-1.123253837,1.551544034,-1.390313879,1.513627488,0.925735267,-2.358068791
UGA,1983,-1.132508291,2.002817498,-1.721051752,0.7925426,1.201689443,-2.358068791
VCT,1983,-0.229471026,-0.553389237,-0.420236081,-0.26965677,0.710268419,-2.358068791
VEN,1983,-0.097387057,-0.553389237,1.524803734,-0.380104837,0.450669066,-2.358068791
VNM,1983,-0.282135444,-0.162689392,-1.229717139,-0.110149036,0.679409181,-2.358068791
VUT,1983,-0.797384437,-0.31412344,-1.387894174,0.574583428,0.711740757,-2.358068791
WSM,1983,0.067885049,-0.560960939,-1.150628621,0.275914031,0.819538902,-2.358068791
YEM,1983,-1.677758918,1.481884372,-1.311090933,1.440105531,1.089069403,-2.358068791
ZAF,1983,0.002190972,0.09323415,0.091576409,0.117582639,0.591634608,-2.358068791
ZMB,1983,-0.882224572,1.277448407,-0.319190978,1.672522491,1.005838349,-2.358068791
ZWE,1983,-0.427690393,0.276469348,-1.022070572,1.243248363,0.75510921,-2.358068791
AFG,1984,-1.698524807,2.149708525,-1.277663152,0.310749298,1.214107008,-2.358068791
AGO,1984,-1.507125873,2.307199935,-0.798203018,1.315467463,1.037624927,-2.358068791
ALB,1984,0.261538565,-0.244463778,-0.54045959,0.863094185,0.565115886,-2.358068791
ARE,1984,-0.578374099,-0.771454266,1.485326689,-0.528214158,0.896858459,-2.358068791
ATG,1984,0.346490181,-0.933488698,-0.534948039,-0.885587829,0.555436145,-2.358068791
BDI,1984,-1.531599423,1.63180408,-1.875061517,0.535052812,1.208403151,-2.358068791
BEN,1984,-1.543596053,1.834725705,-0.752452664,2.43157861,1.033483057,-2.358068791
BFA,1984,-1.696424293,2.186052697,-1.583307785,2.198442977,1.099380816,-2.358068791
BGD,1984,-1.264060791,1.640890123,-1.336139365,0.247163945,1.013214903,-2.358068791
BGR,1984,1.143648383,-0.830513545,0.77164804,0.657277849,0.31730358,-2.358068791
BHR,1984,-0.806608639,-0.748739159,1.795586686,-0.863272143,0.386750654,-2.358068791
BHS,1984,0.756729682,-0.718452349,1.304341691,-0.994307837,0.643059538,-2.358068791
BLZ,1984,-0.225588085,-0.321695143,0.077595889,-0.676506043,1.047523222,-2.358068791
BOL,1984,-0.268994174,1.142672104,0.117655456,-0.523935465,0.821170207,-2.358068791
BRA,1984,-0.443136619,0.072033383,0.991706798,0.364010525,0.590532343,-2.358068791
BRB,1984,0.779722147,-0.801741076,-0.352708378,-0.960390163,0.488296431,-2.358068791
BTN,1984,-1.567377168,1.366794495,-1.547998011,0.605211616,0.985519496,-2.358068791
BWA,1984,-0.569502327,-0.270207566,-1.018933917,1.178131487,0.904253898,-2.358068791
CAF,1984,-1.632815364,1.566687439,-0.523387224,1.310191794,1.171401933,-2.358068791
CHN,1984,-0.470413128,-0.31412344,-1.105684835,-0.579988681,0.541879754,-2.358068791
CIV,1984,-1.429990576,1.22444649,-0.411587875,2.076511574,1.032324704,-2.358068791
CMR,1984,-0.996904603,1.200217042,-0.516576202,3.132058597,1.029261454,-2.358068791
COD,1984,-1.289389346,1.886213281,-0.841444049,0.831353141,1.166559919,-2.358068791
COG,1984,-1.079309189,0.323413903,0.209783496,2.838005194,0.95178614,-2.358068791
COK,1984,0.70144479,-0.029544656,-0.390318366,-0.305500121,0.788499948,-2.358068791
COL,1984,-0.252669826,-0.448899743,0.874171852,-0.755091545,0.513943548,-2.358068791
COM,1984,-1.364838151,1.159329849,-0.980084204,1.753701338,0.990580565,-2.358068791
CPV,1984,-1.303456581,0.106863214,-0.765626615,-1.421777547,1.102712989,-2.358068791
CRI,1984,0.18023752,-0.803255416,-0.10468858,-0.783234642,0.607635505,-2.358068791
CUB,1984,0.353009071,-0.869886397,1.055470515,-1.167016866,0.083886622,-2.358068791
DJI,1984,-1.479695552,0.947322182,1.247344187,-0.015041062,0.891680842,-2.358068791
DMA,1984,1.00203652,-0.84565695,0.273860879,-0.855167919,0.61622232,-2.358068791
DOM,1984,-0.245840723,-0.009741003,0.30101535,-0.240114477,0.705484974,-2.358068791
DZA,1984,-1.219654588,0.178037217,0.008992762,-0.337208244,1.012257421,-2.358068791
ECU,1984,0.037421833,-0.02942743,0.159507396,-0.050751906,0.650552918,-2.358068791
EGY,1984,-0.940048892,0.804974176,-0.132470382,-0.594640276,0.817006531,-2.358068791
ETH,1984,-1.635496616,2.284484828,-1.597288305,2.054988823,1.210654597,-2.358068791
FJI,1984,0.200600284,-0.586704727,-0.381162321,-0.247899549,0.777501236,-2.358068791
GAB,1984,-1.069989957,0.456675865,0.63618935,0.671824892,0.790844651,-2.358068791
GHA,1984,-0.748103516,1.262305002,-0.657322396,2.625996345,1.03306295,-2.358068791
GIN,1984,-1.578273074,2.808446635,-0.920039664,1.496227749,1.069564665,-2.358068791
GMB,1984,-1.509423445,1.942243879,-0.666373886,2.420545723,1.052038562,-2.358068791
GNB,1984,-1.616920755,2.644030938,-1.095692348,2.648820394,1.061334155,-2.358068791
GNQ,1984,-1.054750344,1.768094723,-0.799860965,1.978623825,0.918128911,-2.358068791
GRD,1984,-0.13166618,-0.680593837,-0.616142596,-0.425915499,0.731528923,-2.358068791
GTM,1984,-0.950880988,0.436989439,-0.307271689,-0.09569379,1.069740271,-2.358068791
GUY,1984,0.300241129,-0.12634522,-0.750749908,-0.376687859,0.942804463,-2.358068791
HND,1984,-0.740787271,0.038717892,-0.43569531,-0.460774011,0.84880856,-2.358068791
HTI,1984,-1.135859337,1.448568882,-1.101472755,0.354829297,1.090657999,-2.358068791
HUN,1984,0.913258391,-0.812341459,0.808212476,0.288933747,-0.022568332,-2.358068791
IDN,1984,-0.491084787,0.464247568,-0.969419576,1.120764112,0.836580517,-2.358068791
IND,1984,-1.078704765,1.122985678,-1.020098961,1.060913149,1.013371216,-2.358068791
IRN,1984,-1.17936281,0.084148107,0.258939362,-1.162284131,1.094942218,-2.358068791
IRQ,1984,-1.177010002,-0.185404499,0.952364182,-0.145864732,0.835898041,-2.358068791
JAM,1984,0.467636554,-0.592762089,0.06012024,-0.923758876,0.622429223,-2.358068791
JOR,1984,-0.306693036,-0.448899743,0.841236973,0.138034299,0.785803548,-2.358068791
KEN,1984,-0.618325473,0.350672032,-1.384578281,1.949759869,0.964279773,-2.358068791
KHM,1984,-1.212195971,0.726228471,-1.490014701,0.219587049,1.248867555,-2.358068791
KIR,1984,-0.249072805,0.53542157,-0.609152336,1.078544725,0.950248342,-2.358068791
KNA,1984,0.50021615,-0.541274513,-0.515680014,-0.813396773,0.812053295,-2.358068791
KWT,1984,-0.317499559,-0.765396904,2.270610693,-0.722753262,0.561000022,-2.358068791
LAO,1984,-1.316602845,1.649976166,-1.495481443,1.021654881,0.936388203,-2.358068791
LBN,1984,-0.184020208,-0.491301277,1.410360633,-0.631257271,0.695254798,-2.358068791
LBR,1984,-1.385296103,2.455605302,-0.315651039,1.264499019,1.168037861,-2.358068791
LBY,1984,-1.230127031,-0.268693226,1.273557662,-0.843180655,0.715917276,-2.358068791
LCA,1984,0.018931552,-0.738138775,-0.861921926,-0.703594182,0.879019939,-2.358068791
LKA,1984,-0.105178269,-0.638192304,-1.265833482,0.491285747,0.632331551,-2.358068791
LSO,1984,-0.435088011,0.399130927,-1.576720809,1.702566328,0.99527636,-2.358068791
MAR,1984,-1.395393458,0.500591739,-0.126152263,0.831639136,0.900491846,-2.358068791
MDG,1984,-1.003029115,1.556087056,-1.18495259,0.847089707,0.931151944,-2.358068791
MDV,1984,-1.238728691,0.671712214,-0.98241429,0.145268169,0.982425259,-2.358068791
MEX,1984,-0.307780643,-0.238406416,0.966031036,-0.068172151,0.708814734,-2.358068791
MHL,1984,-0.161734301,-0.261121523,0.640625476,1.766758586,1.15922916,-2.358068791
MLI,1984,-1.657829971,2.926565193,-1.182532885,1.860028811,1.060070658,-2.358068791
MMR,1984,-1.001187143,0.830717965,-1.015662834,0.636423297,0.973281481,-2.358068791
MNG,1984,0.110401167,0.983666353,0.33937216,0.828839353,0.790453293,-2.358068791
MOZ,1984,-1.53004859,2.843276466,-1.331120717,2.093048386,1.078121791,-2.358068791
MRT,1984,-1.155117218,1.054840356,-0.604357735,1.471903466,0.895079626,-2.358068791
MUS,1984,-0.265778156,-0.697251582,-0.218056257,-0.818419255,0.329527848,-2.358068791
MWI,1984,-1.205580198,2.634297479,-1.65558528,1.834841898,1.041283611,-2.358068791
MYS,1984,-0.323839821,-0.794169373,-0.07883358,-1.105747241,0.70120147,-2.358068791
NER,1984,-1.707981938,3.873027994,-1.459275481,2.097082105,1.284821634,-2.358068791
NGA,1984,-1.119207729,1.995245796,-0.986088658,0.852673011,1.167063075,-2.358068791
NIC,1984,-0.662733565,0.162893812,0.202882855,-0.788257456,0.843421877,-2.358068791
NIU,1984,0.378169034,-0.029544656,-0.390318366,-0.377296266,1.190348594,-2.358068791
NPL,1984,-1.555272393,1.604545951,-1.781499577,0.69640739,1.003804778,-2.358068791
NRU,1984,0.097801019,0.209461054,2.380348812,-0.126706325,0.66177855,-2.358068791
OMN,1984,-1.176316417,-0.036999132,0.372755132,-0.276954162,0.965474605,-2.358068791
PAK,1984,-1.410885878,1.213846107,-0.796589882,0.194372389,1.04350414,-2.358068791
PAN,1984,0.367099627,-0.567018301,0.220761789,-0.931743842,0.611888701,-2.358068791
PER,1984,0.044740344,0.527849868,0.876950032,0.020997959,0.960702578,-2.358068791
PHL,1984,0.262407666,-0.011255344,-0.251484038,0.263329305,0.898501027,-2.358068791
PNG,1984,-1.356406,0.308270498,-1.481949017,-0.710453825,0.752414316,-2.358068791
POL,1984,0.907142072,-0.822941842,0.568840884,0.284856787,0.401746679,-2.358068791
PRK,1984,-0.403728372,-0.62370842,0.475727038,-0.824457873,0.421785542,-2.358068791
PRY,1984,-0.135497968,-0.283836631,-0.117907341,-0.023671967,0.891001245,-2.358068791
QAT,1984,-0.669611209,-0.69119422,1.930283617,-0.849562843,0.877703765,-2.358068791
ROU,1984,0.690809218,-0.677565156,0.091755647,0.674761248,0.361888375,-2.358068791
RWA,1984,-1.291913572,1.377394879,-1.877077938,0.405694442,1.144994326,-2.358068791
SAU,1984,-1.242957409,-0.083943687,1.09700879,0.110533897,0.857818192,-2.358068791
SDN,1984,-1.29357551,1.66360523,-1.119127643,0.267098899,1.092986743,-2.358068791
SEN,1984,-1.518415983,1.572744801,-0.434082173,2.200622213,1.102636384,-2.358068791
SLB,1984,-1.158525387,-0.464043148,-1.561037534,0.022020786,0.834927703,-2.358068791
SLE,1984,-1.537132701,3.008339579,-0.686627716,1.693032455,1.061991726,-2.358068791
SLV,1984,-0.632474078,0.140178705,-0.032187039,0.405707291,1.198616775,-2.358068791
SOM,1984,-1.559021402,1.778695107,-0.854707619,1.344142166,1.190055189,-2.358068791
STP,1984,-1.136607918,0.334014286,-0.444298707,2.649123438,1.087999622,-2.358068791
SUR,1984,-0.293072365,-0.309580419,0.823626895,-0.431145776,0.784551573,-2.358068791
SWZ,1984,-0.557437658,0.243153857,-1.298633932,0.737496581,1.039029523,-2.358068791
SYC,1984,0.065568913,-0.81537014,0.108828012,-0.099143031,0.52832514,-2.358068791
SYR,1984,-0.943790236,-0.418612934,0.036102424,-0.169063462,0.91205007,-2.358068791
TCD,1984,-1.692702155,2.337486745,-1.223309401,1.725070302,1.093450179,-2.358068791
TGO,1984,-1.413559799,1.333479005,-0.92797092,2.027991822,0.939330024,-2.358068791
THA,1984,-0.312697922,-0.380754422,-0.853452957,0.383128725,0.578168491,-2.358068791
TON,1984,-0.0151864,-0.747224818,-1.112899142,0.410644023,0.941081683,-2.358068791
TTO,1984,0.603174188,-0.616991537,0.275249969,-0.789652867,0.811852848,-2.358068791
TUN,1984,-1.029601671,-0.008226663,0.274801875,-1.146041215,0.822655141,-2.358068791
TUR,1984,-0.618615717,0.432446418,0.16829003,0.139520705,0.752373987,-2.358068791
TUV,1984,-0.496178342,-0.292922674,-0.607539199,0.444927172,1.099290496,-2.358068791
TZA,1984,-1.085314272,1.553058375,-1.36997043,1.412766272,1.061901217,-2.358068791
UGA,1984,-1.099254361,1.91347141,-1.706040617,0.767470015,1.202595235,-2.358068791
VCT,1984,-0.202033618,-0.609419834,-0.395590934,-0.357517503,0.806929339,-2.358068791
VEN,1984,-0.067099315,-0.574590003,1.547880553,-0.437158171,0.576846653,-2.358068791
VNM,1984,-0.23498255,-0.183890159,-1.226894149,-0.165111334,0.80160355,-2.358068791
VUT,1984,-0.770808469,-0.37469706,-1.369746383,0.532051178,0.85290081,-2.358068791
WSM,1984,0.10295103,-0.583676046,-1.150628621,0.244150495,0.916050288,-2.358068791
YEM,1984,-1.668090989,1.328935983,-1.294332233,1.358737716,1.209391355,-2.358068791
ZAF,1984,0.036847028,0.035689211,0.099014763,0.054274353,0.745652022,-2.358068791
ZMB,1984,-0.836193136,1.325907302,-0.321431446,1.605916931,1.196231403,-2.358068791
ZWE,1984,-0.392866651,0.185608919,-0.99218273,1.112427838,0.912657482,-2.358068791
AFG,1985,-1.690340155,2.049762053,-1.249343638,0.292071339,1.212662507,-2.358068791
AGO,1985,-1.486454557,2.278427466,-0.741160705,1.257380539,1.169022927,-2.358068791
ALB,1985,0.305128043,-0.309580419,-0.5285403,0.824477635,0.674477853,-2.358068791
ARE,1985,-0.511145568,-0.800226735,1.475379012,-0.606079029,0.918063611,-2.358068791
ATG,1985,0.379523658,-0.936517379,-0.53131848,-0.915694427,0.659478225,-2.358068791
BDI,1985,-1.521490018,1.522771565,-1.866637358,0.466635055,1.201986406,-2.358068791
BEN,1985,-1.530382614,1.775666426,-0.720638019,2.372472054,1.107624354,-2.358068791
BFA,1985,-1.690141433,2.116393034,-1.547908392,2.151274851,1.152501677,-2.358068791
BGD,1985,-1.240635537,1.548515353,-1.316602485,0.226955357,1.057796266,-2.358068791
BGR,1985,1.17178483,-0.84565695,0.793649435,0.616747859,0.370293525,-2.358068791
